"","stid","dsid","name","lat","long","area","edited","notes","type","avg_int","max_int","controls","Core top","Biostratigraphic, pollen","Radiocarbon","Radiocarbon, average of two or more dates","Deglaciation","Guess","Tephra","Radiocarbon, reservoir correction","Extrapolated","Core bottom","Annual laminations (varves)","Interpolated","Other dating methods","Radiocarbon, calibrated","Sediment stratigraphic","Ambrosia rise","X23","European settlement horizon","Lead-210","Introduced Pinus rise","Tsuga decline","Radiocarbon, calibrated from calendar years","Radiocarbon, infinite","Heinrich stadials","Interpolated, corrected for compaction","Stratigraphic","Picea decline","Historical fire","Historical documentation","Biostratigraphic","Casuarina rise","Caesium-137","Salsola rise","Geochronologic","Marine isotope stage event"
"870",2239,2318,"Ryerse Lake",46.131944,-85.179167,8.2,3,"Minimum info on site description or publications",NA,1618,2470,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",2241,2320,"Sagehen Marsh",37.473889,-108.503889,NA,NA,NA,NA,41.3333333333333,115,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",2241,3608,"Sagehen Marsh",37.473889,-108.503889,NA,NA,NA,NA,NA,-Inf,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",2241,3609,"Sagehen Marsh",37.473889,-108.503889,NA,NA,NA,NA,190,190,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",2245,2324,"Sakana Lake",67.433333,-147.85,NA,NA,NA,NA,3147.5,5110,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",2258,2338,"San Joaquin Marsh",33.658333,-117.858333,NA,NA,NA,NA,872.714285714286,2700,8,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",2260,2340,"San Agustin Plains",33.866667,-108.25,NA,NA,NA,NA,3260,3260,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",2260,3611,"San Agustin Plains",33.866667,-108.25,NA,NA,NA,NA,5767.5,11445,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",2260,3612,"San Agustin Plains",33.866667,-108.25,NA,NA,NA,NA,8735,8735,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",2269,2349,"Scott Lake",27.966667,-81.95,101.433645,NA,NA,NA,4378,4378,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",2270,2351,"Screaming Yellowlegs Pond",67.583333,-151.416667,NA,NA,NA,NA,1605.625,2790,9,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",2271,2352,"Seagull Lake",68.266667,-145.216667,NA,NA,NA,NA,3375,4270,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",2273,2354,"Sedivy Lake",47.208889,-95.833333,12,2,"Confirmed lake, site description: kettle lake","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",2274,2355,"Seidel",44.45,-87.515556,0,1,"Site description: lake and West 1961","Lac",980,1215,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2274,3620,"Seidel",44.45,-87.515556,0,1,"Site description: lake and West 1961","Lac",2867.5,8350,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",2275,2357,"Lake Selby",66.86675,-155.68655,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2283,2365,"Seminary School Basin",38.8975,-89.178611,0.7,3,"Minimum info on site description and publications",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",2284,2366,"Seminary Site",46.925,-96.758333,NA,NA,NA,NA,100,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",2292,2374,"Shady Valley Bog",36.525,-81.933333,0,3,"Min info on site location and publications",NA,4750,4800,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",2293,2375,"Shagawa Lake",47.916667,-91.866667,943.419434,2,"Confirmed lake: Bradbury and Megard 1972","Lac",279.285714285714,1853,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2298,2380,"Sheley Pond",31.080833,-81.636944,NA,NA,NA,NA,170,170,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",2299,2381,"Sherd Lake",44.2697,-107.01237,NA,NA,NA,NA,6455,9060,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2301,2383,"Silver Lake",44.895835,-94.20414,179.3,2,"Confirmed lake, site description: kettle lake","Lac",105,105,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2303,2385,"Silver Lake",40.354335,-83.812515,212.5,NA,NA,NA,1780.11111111111,6200,10,1,1,NA,4,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",2303,17717,"Silver Lake",40.354335,-83.812515,212.5,NA,NA,NA,-583.615384615385,8780,14,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2304,2386,"Silver Lake",41.25182,-74.98612,56,2,"Confirmed lake: description and Russel et al 1993","Lac",442,700,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",2308,2391,"Sinkhole Pond",43.966667,-70.35,0,3,"Confirmed kettle lake; unsure about pond location","Lac",1449.28571428571,3915,8,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",2310,2394,"Siseebakwet South",47.133333,-93.683333,0,1,"Confirmed lake, site description: kettle lake","Lac",132,132,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",2492,2576,"Slough Creek Pond",44.933333,-110.35,NA,NA,NA,NA,2345,2835,6,1,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",2494,2578,"Smoot Lake Bog",40.205556,-82.445833,NA,NA,NA,NA,4090,4090,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",2497,2581,"Solum Lake",46.662222,-96.25,27.9,2,"Confirmed lake, site description: kettle lake","Lac",95,95,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",2500,2584,"South Stanchfield Lake",45.725,-93.466667,0,1,"Confirmed lake, site description: kettle lake","Lac",95,95,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",2501,2585,"Spectacle Lake",45.572222,-93.408333,99.1,2,"Confirmed lake, site description: kettle lake","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",2502,2586,"Spirit Lake",46.47,-86.958333,6,2,"Confirmed loc. Changed area: Woods and Davis 1989","Lac",1582.85714285714,2955,8,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",2503,2587,"Splains Gulch",38.832778,-107.068889,NA,NA,NA,NA,1373.33333333333,1720,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",2504,2588,"Splains Lake",38.8325,-107.077778,2.793283,NA,NA,NA,2505,3910,7,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",2507,2591,"Spring Lake",41.673889,-76.35,0,3,"Minimum info on description and publications",NA,2534,4600,6,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",2508,2593,"Spruce Pond",41.23687,-74.1833,NA,NA,NA,NA,1378.88888888889,2100,10,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2512,2598,"Stages Pond",39.668056,-82.9375,NA,NA,NA,NA,1202.66666666667,1910,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",2513,2599,"Starkweather Pond",37.6625,-119.0675,NA,NA,NA,NA,2175.8,4090,6,1,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2514,2600,"St. Catherines Lake",44.626875,-93.43352,47.6,2,"Confirmed lake, site description: kettle lake","Lac",115,115,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",2517,2604,"Stockbridge Bowl",42.333333,-73.15,0,1,"Confirmed lake, site description","Lac",200,200,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",2518,2605,"Stone Lake",45.4,-93.522222,15.3,2,"Confirmed lake, site description: kettle lake","Lac",95,95,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2519,2607,"Stone Lake Tamarack Swamp",44.891667,-93.691667,0,3,"Site description: swamp, but unsure of location","Pal",3266.66666666667,4550,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2519,3780,"Stone Lake Tamarack Swamp",44.891667,-93.691667,0,3,"Site description: swamp, but unsure of location","Pal",150,150,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",2520,2609,"Stotzel-Leis Site",40.216667,-84.689444,NA,NA,NA,NA,1654.44444444444,5730,10,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",2524,2613,"Sunfish Lake",44.874722,-93.1,18.3,2,"Confirmed lake, site descirption: kettle lake","Lac",115,115,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2527,2617,"Sutherland Pond",41.391389,-74.037778,NA,NA,NA,NA,1145.45454545455,3680,12,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2529,2619,"Swamp Lake",37.95,-119.816667,NA,NA,NA,NA,2744,3405,6,1,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",2530,2620,"Swan Lake",41.72106,-102.499255,151.7,2,"Confirmed lake: Wright et al 1985","Lac",2992.33333333333,5270,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2531,2621,"Swartswood Lake",41.072335,-74.83698,162,NA,NA,NA,227,227,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",2533,2623,"Szabo Pond",40.4,-74.483333,NA,NA,NA,NA,3991.66666666667,8115,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",2534,2624,"Tamarack Creek",44.15,-91.45,0,2,"Confirmed location from Davis 1979",NA,882,1520,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",2535,2625,"Tangle Lakes",63.029444,-146.063333,NA,NA,NA,NA,2294,2908,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",2536,2626,"Tannersville Bog",41.033333,-75.266667,300,2,"Confirmed bog and area: Cai and Yu 2011","Pal",2221.66666666667,4310,7,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",2536,15866,"Tannersville Bog",41.033333,-75.266667,300,2,"Confirmed bog and area: Cai and Yu 2011","Pal",801.833333333333,2770,13,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",2538,2628,"Williams Street Bog",41.9,-71.066667,0,3,"Confirmed bog, unsure of location","Pal",1500,1800,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",2539,2629,"Taupawshas Bog",41.275,-70.058333,0,3,"Confirmed bog, but minimum info on publications","Pal",3653.33333333333,4880,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",2540,2630,"Taylor Creek Site 2",25.205556,-80.643889,9.2,NA,NA,NA,413.75,1380,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929",2540,3782,"Taylor Creek Site 2",25.205556,-80.643889,9.2,NA,NA,NA,413.75,1380,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",2541,2631,"Taylor Lake",46.100556,-123.906667,NA,NA,NA,NA,841,1305,6,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2542,2632,"Taylor Slough Site 15",25.201944,-80.687222,239553.713233,NA,NA,NA,143.75,260,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",2543,2633,"Taylor Slough Site 7",25.287222,-80.646389,220.4,NA,NA,NA,721,1450,6,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",2544,2634,"Telegraph Creek",46.531111,-112.395556,NA,NA,NA,NA,5613.5,6877,3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",2546,2636,"Ten Lakes",37.9,-119.533333,NA,NA,NA,NA,3395,3395,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",2547,2637,"Ten Mile Lake",63.066667,-145.7,NA,NA,NA,NA,2885,4060,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",2548,2638,"Quallen Lake [Terhell Pond]",47.19324,-95.786645,11,2,"Confirmed lake, site description: kettle lake","Lac",3336.66666666667,5730,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",2550,2640,"Thompson Pond",47.19482,-96.09332,3.2,2,"Assumed correct location in pond (unlabeled)","Lac",2000,4600,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",2551,2642,"Tiinkdhul Lake",66.583333,-143.15,NA,NA,NA,NA,2880,5390,7,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",2553,2644,"Tioga Pass Pond",37.908333,-119.258333,NA,NA,NA,NA,2190,2660,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",2554,2645,"Titicut Swamp",41.95,-71.033333,70.8,3,"Minimum info on publications",NA,1916.66666666667,3100,7,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",2557,2648,"Toenjes Lake",45.40895,-93.981715,3.5,2,"Assumed correct location in lake (unlabeled)","Lac",105,105,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",2570,2663,"Lake Tulane",27.58613,-81.503395,35.6,NA,NA,NA,2877.125,6400,17,1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",2570,19620,"Lake Tulane",27.58613,-81.503395,35.6,NA,NA,NA,1312.63829787234,15950,48,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",2574,2667,"Tunica Bayou Site 22",30.962778,-91.519444,NA,NA,NA,NA,NA,-Inf,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",2575,2668,"Tunica Bayou Site 23",30.961944,-91.519444,NA,NA,NA,NA,NA,-Inf,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",2578,2673,"Tuskegee Pond",35.584722,-84.210556,0.32,3,"Min info on loc. Changed area: Delcourt et al 1986",NA,543.333333333333,1380,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",2785,2880,"Twin Lakes",37.469444,-108.1025,NA,NA,NA,NA,1087.77777777778,2570,10,1,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",2786,2881,"Twin Lakes",45.848889,-93.167778,9.9,2,"Confirmed lake, site description: kettle lake","Lac",85,85,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",2791,2886,"Unknown Pond",45.6,-70.633333,0,1,"Mott 1977: reported gyttja in core","Lac",2862.5,4900,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",2792,2888,"Upper Graven Lake",46.184444,-95.306944,7,2,"Confirmed lake: description, Almquist-Jacobson1992","Lac",1839,4250,7,1,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",2795,2892,"Upper South Branch Pond",46.083333,-68.9,0,1,"Used as example in README","Lac",1600,3200,6,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",2800,2897,"Utricularia Lake",35.968889,-108.808333,NA,NA,NA,NA,6166.66666666667,11500,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",2805,2902,"Valhalla Hollow",44.308611,-74.370833,NA,NA,NA,NA,414.666666666667,890,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",2814,3831,"Vestaburg Bog",43.416667,-84.883333,0,3,"Minimum info on site description and publications",NA,2060,4850,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
